Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2,life_stage,occasion,smolting,removed
4/7/2021,4670,NA,masusalmon,NO,NO,84,5.7,NO,NO,NA,NO,NA,900_226001671740,NA,NA,2,NO,NO
4/7/2021,4670,NA,masusalmon,NO,NO,99,9.8,NO,NO,NA,NO,NA,900_226001671649,NA,NA,2,NO,NO
4/7/2021,4670,NA,masusalmon,NO,NO,97,8.8,NO,NO,NA,NO,NA,900_226001671698,NA,NA,2,NO,NO
4/7/2021,4670,NA,rainbowtrout,YES,NO,164,47.5,sperm,NO,NA,NO,NA,900_226001110559,NA,NA,2,NO,NO
4/7/2021,4670,NA,rainbowtrout,YES,NO,87,7.8,NO,NO,NA,NO,NA,900_226001670169,NA,NA,2,NO,NO
4/7/2021,4670,NA,rainbowtrout,NO,NO,59,2.2,NO,NO,NA,NO,NA,900_226001671684,NA,NA,2,NO,NO
4/7/2021,4680,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4680,NA,masusalmon,YES,NO,115,13.5,NO,NO,NA,NO,NA,900_226001670100,NA,NA,2,NO,NO
4/7/2021,4690,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4690,NA,masusalmon,NO,NO,73,3.3,NO,NO,NA,NO,NA,900_226001671747,NA,NA,2,NO,NO
4/7/2021,4700,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4700,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4710,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4710,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4710,NA,masusalmon,YES,NO,90,7.7,NO,NO,NA,NO,NA,900_226001670074,NA,NA,2,NO,NO
4/7/2021,4710,NA,rainbowtrout,NO,NO,73,4.4,NO,NO,NA,NO,NA,900_226001671707,NA,NA,2,NO,NO
4/7/2021,4720,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4720,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4720,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4720,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4720,NA,masusalmon,YES,NO,97,9,NO,NO,NA,NO,NA,900_226001670193,NA,NA,2,NO,NO
4/7/2021,4720,NA,masusalmon,YES,NO,152,45.5,NO,NO,NA,NO,NA,900_226001110504,NA,NA,2,NO,NO
4/7/2021,4730,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4730,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4730,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4730,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4730,NA,masusalmon,YES,NO,76,5.1,NO,NO,NA,NO,NA,900_226001670095,NA,NA,2,NO,NO
4/7/2021,4730,NA,masusalmon,YES,NO,120,16.2,NO,NO,NA,NO,NA,900_226001108671,NA,NA,2,NO,NO
4/7/2021,4730,NA,masusalmon,YES,NO,149,37.6,NO,NO,NA,NO,NA,900_226001110577,NA,NA,2,NO,NO
4/7/2021,4730,NA,masusalmon,YES,NO,151,35.5,NO,NO,NA,NO,NA,900_226001670120,NA,NA,2,NO,NO
4/7/2021,4730,NA,masusalmon,YES,NO,84,5.8,NO,YES,NA,NO,NA,900_226001671712,NA,NA,2,NO,NO
4/7/2021,4730,NA,masusalmon,NO,NO,96,9.1,NO,NO,NA,NO,NA,900_226001671720,NA,NA,2,NO,NO
4/7/2021,4740,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4740,NA,masusalmon,YES,NO,126,18.2,NO,NO,NA,NO,NA,900_226001670104,NA,NA,2,NO,NO
4/7/2021,4740,NA,masusalmon,YES,NO,119,16.5,NO,NO,NA,NO,NA,900_226001110572,NA,NA,2,NO,NO
4/7/2021,4740,NA,masusalmon,YES,NO,153,35.4,NO,NO,NA,NO,NA,900_226001670192,NA,NA,2,NO,NO
4/7/2021,4740,NA,masusalmon,YES,NO,102,12.1,NO,NO,NA,NO,NA,900_226001670105,NA,NA,2,NO,NO
4/7/2021,4740,NA,masusalmon,YES,NO,119,16.9,NO,NO,NA,NO,NA,900_226001109873,NA,NA,2,YES?,NO
4/7/2021,4740,NA,rainbowtrout,YES,NO,111,15.3,NO,NO,NA,NO,NA,900_226001110505,NA,NA,2,NO,NO
4/7/2021,4750,NA,masusalmon,YES,NO,134,26.2,NO,NO,NA,NO,NA,900_226000498898,NA,NA,2,NO,NO
4/7/2021,4750,NA,masusalmon,YES,NO,174,40.8,NO,YES,NA,NO,NA,900_226001671596,NA,NA,2,NO,NO
4/7/2021,4750,NA,masusalmon,YES,NO,93,8.2,NO,NO,NA,NO,NA,900_226001670029,NA,NA,2,NO,NO
4/7/2021,4750,NA,masusalmon,YES,NO,94,6.5,NO,NO,NA,NO,NA,900_226001670102,NA,NA,2,NO,NO
4/7/2021,4760,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4760,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4760,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4760,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4760,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4760,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,149,32.8,NO,NO,NA,NO,NA,900_226001110542,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,130,23.6,NO,NO,NA,NO,NA,900_226001110524,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,125,18.2,NO,NO,NA,NO,NA,900_226001110556,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,125,18.1,NO,NO,NA,NO,NA,900_226000498800,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,158,39,NO,YES,NA,NO,NA,900_226001671694,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,138,25.8,NO,NO,NA,NO,NA,900_226001110578,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,108,11.4,NO,YES,NA,NO,NA,900_226001671521,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,110,12.9,NO,NO,NA,NO,NA,900_226001670005,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,118,15.1,NO,NO,NA,NO,NA,900_226001110545,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,YES,NO,76,4.5,NO,NO,NA,NO,NA,900_226001670000,NA,NA,2,NO,NO
4/7/2021,4760,NA,masusalmon,NO,NO,96,8.9,NO,NO,NA,NO,NA,900_226001671652,NA,NA,2,NO,NO
4/7/2021,4760,NA,rainbowtrout,YES,NO,198,64.2,NO,NO,NA,NO,NA,900_226000498861,NA,NA,2,NO,NO
4/7/2021,4760,NA,nonspottedrainbow,YES,NO,222,108.5,sperm,NO,NA,NO,NA,900_226001573750,NA,NA,2,NO,NO
4/7/2021,4760,NA,whitespottedchar,YES,NO,185,54.5,NO,NO,NA,NO,NA,900_228000643095,NA,NA,2,NO,NO
4/7/2021,4760,NA,whitespottedchar,YES,NO,106,11.9,NO,NO,NA,NO,NA,900_226001670195,NA,NA,2,NO,NO
4/7/2021,4770,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4770,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4780,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4780,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4780,NA,masusalmon,YES,NO,119,16.7,NO,NO,NA,NO,NA,900_226001670093,NA,NA,2,NO,NO
4/7/2021,4780,NA,masusalmon,NO,NO,81,5.3,NO,NO,NA,NO,NA,900_226001671646,NA,NA,2,NO,NO
4/7/2021,4790,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4790,NA,masusalmon,YES,NO,112,13.4,NO,NO,NA,NO,NA,900_226001670126,NA,NA,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4800,NA,rainbowtrout,YES,NO,202,86.1,NO,NO,NA,NO,NA,900_226000498850,NA,NA,2,NO,NO
4/7/2021,4800,NA,rainbowtrout,YES,NO,230,122.3,sperm,NO,NA,NO,NA,900_228000643013,NA,NA,2,NO,NO
4/7/2021,4800,NA,rainbowtrout,NO,NO,79,5.5,NO,NO,NA,NO,NA,900_226001671633,NA,NA,2,NO,NO
4/7/2021,4810,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4810,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4810,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4810,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4810,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4810,NA,masusalmon,YES,NO,125,19.9,NO,NO,NA,NO,NA,900_226001110446,NA,NA,2,NO,NO
4/7/2021,4810,NA,masusalmon,YES,NO,154,35.5,NO,NO,NA,NO,NA,900_226001670087,NA,NA,2,NO,NO
4/7/2021,4810,NA,masusalmon,YES,NO,89,7.3,NO,NO,NA,NO,NA,900_226001670089,NA,NA,2,NO,NO
4/7/2021,4810,NA,masusalmon,YES,NO,67,3,NO,NO,NA,NO,NA,900_226001670205,NA,NA,2,NO,NO
4/7/2021,4810,NA,masusalmon,YES,NO,79,5.2,NO,NO,NA,NO,NA,900_226001670239,NA,NA,2,NO,NO
4/7/2021,4810,NA,masusalmon,NO,NO,126,18.7,NO,NO,NA,NO,NA,900_226001671524,NA,NA,2,NO,NO
4/7/2021,4810,NA,rainbowtrout,YES,NO,193,72,sperm,NO,NA,NO,NA,900_226000498874,NA,NA,2,NO,NO
4/7/2021,4810,NA,rainbowtrout,YES,NO,238,119.3,NO,NO,NA,NO,NA,900_226000498805,NA,NA,2,NO,NO
4/7/2021,4820,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4820,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4820,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4820,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4820,NA,masusalmon,YES,NO,192,54.1,NO,NO,NA,NO,NA,900_226000285906,NA,NA,2,NO,NO
4/7/2021,4820,NA,masusalmon,YES,NO,75,3.8,NO,NO,NA,NO,NA,900_226001670244,NA,NA,2,NO,NO
4/7/2021,4820,NA,masusalmon,NO,NO,135,24.6,NO,NO,NA,NO,NA,900_226001671555,NA,NA,2,NO,NO
4/7/2021,4830,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4830,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4830,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4830,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4830,NA,masusalmon,YES,NO,160,38.3,NO,NO,NA,NO,NA,900_226001670112,NA,NA,2,NO,NO
4/7/2021,4830,NA,masusalmon,YES,NO,125,18.3,NO,NO,NA,NO,NA,900_226001110618,NA,NA,2,NO,NO
4/7/2021,4830,NA,masusalmon,YES,NO,107,12.3,NO,NO,NA,NO,NA,900_226001109912,NA,NA,2,NO,NO
4/7/2021,4830,NA,masusalmon,YES,NO,69,3.5,NO,NO,NA,NO,NA,900_226001670012,NA,NA,2,NO,NO
4/7/2021,4830,NA,masusalmon,NO,NO,114,15.2,NO,NO,NA,NO,NA,900_226001671614,NA,NA,2,NO,NO
4/7/2021,4830,NA,nonspottedrainbow,YES,NO,260,172.1,sperm,NO,NA,NO,NA,900_226000285787,NA,NA,2,NO,NO
4/7/2021,4830,NA,whitespottedchar,YES,NO,170,43.1,NO,NO,NA,NO,NA,900_226001110598,NA,NA,2,NO,NO
4/7/2021,4830,NA,whitespottedchar,YES,NO,185,58.5,NO,NO,NA,NO,NA,900_226000498833,NA,NA,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4840,NA,masusalmon,YES,NO,134,21.9,NO,NO,NA,NO,NA,900_226001670137,NA,NA,2,NO,NO
4/7/2021,4840,NA,masusalmon,YES,NO,90,7.4,NO,NO,NA,NO,NA,900_226001670108,NA,NA,2,NO,NO
4/7/2021,4850,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4850,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4850,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4850,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4850,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4850,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4850,NA,masusalmon,YES,NO,150,33.6,NO,NO,NA,NO,NA,900_226001670084,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,YES,NO,153,28.9,NO,NO,NA,NO,NA,900_226001670118,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,YES,NO,124,20.7,NO,NO,NA,NO,NA,900_226001670312,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,YES,NO,135,24.5,NO,NO,NA,NO,NA,900_226001670222,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,YES,NO,121,16.3,NO,NO,NA,NO,NA,900_226001110574,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,NO,NO,116,15.7,NO,NO,NA,NO,NA,900_226001671746,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,NO,NO,162,31.8,NO,NO,NA,NO,NA,900_226001671523,NA,NA,2,NO,NO
4/7/2021,4850,NA,masusalmon,NO,NO,100,10.4,NO,NO,NA,NO,NA,900_226001671618,NA,NA,2,NO,NO
4/7/2021,4850,NA,rainbowtrout,YES,NO,227,115.7,NO,NO,NA,NO,NA,900_228000643026,NA,NA,2,NO,NO
4/7/2021,4850,NA,nonspottedrainbow,NO,NO,98,10.3,NO,NO,NA,NO,NA,900_226001671634,NA,NA,2,NO,NO
4/7/2021,4860,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4860,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4860,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4860,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4860,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4860,NA,masusalmon,YES,NO,147,32.4,NO,NO,NA,NO,NA,900_226001670048,NA,NA,2,NO,NO
4/7/2021,4860,NA,masusalmon,YES,NO,97,9,NO,NO,NA,NO,NA,900_226001670076,NA,NA,2,NO,NO
4/7/2021,4870,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4870,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4870,NA,masusalmon,YES,NO,100,10,NO,NO,NA,NO,NA,900_226001670109,NA,NA,2,NO,NO
4/7/2021,4870,NA,masusalmon,YES,NO,82,5.1,NO,NO,NA,NO,NA,900_226001670058,NA,NA,2,NO,NO
4/7/2021,4880,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4880,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4880,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4880,NA,masusalmon,YES,NO,142,25.6,NO,NO,NA,NO,NA,900_226000498822,NA,NA,2,NO,NO
4/7/2021,4880,NA,masusalmon,YES,NO,141,26.5,NO,NO,NA,NO,NA,900_226000498844,NA,NA,2,NO,NO
4/7/2021,4880,NA,masusalmon,YES,NO,113,13.4,NO,NO,NA,NO,NA,900_226001670346,NA,NA,2,NO,NO
4/7/2021,4880,NA,masusalmon,YES,NO,87,5.9,NO,NO,NA,NO,NA,900_226001670185,NA,NA,2,NO,NO
4/7/2021,4880,NA,masusalmon,YES,NO,89,7,NO,NO,NA,NO,NA,900_226001670018,NA,NA,2,NO,NO
4/7/2021,4880,NA,rainbowtrout,NO,NO,132,25.2,NO,NO,NA,NO,NA,900_226001671504,NA,NA,2,NO,NO
4/7/2021,4890,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4900,NA,masusalmon,YES,NO,103,11.5,NO,NO,NA,NO,NA,900_226001670046,NA,NA,2,NO,NO
4/7/2021,4900,NA,masusalmon,YES,NO,71,3.7,NO,NO,NA,NO,NA,900_226001670031,NA,NA,2,NO,NO
4/7/2021,4900,NA,masusalmon,NO,NO,73,4.4,NO,NO,NA,NO,NA,900_226001671662,NA,NA,2,NO,NO
4/7/2021,4910,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4910,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/7/2021,4910,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4910,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4910,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/7/2021,4910,NA,masusalmon,YES,NO,146,33.3,NO,NO,NA,NO,NA,900_226001110602,NA,NA,2,NO,NO
4/7/2021,4910,NA,masusalmon,YES,NO,145,30.2,NO,NO,NA,NO,NA,900_226001670038,NA,NA,2,NO,NO
4/7/2021,4910,NA,masusalmon,YES,NO,72,4.5,NO,NO,NA,NO,NA,900_226001670220,NA,NA,2,NO,NO
